source,N1,N2,A1,A5_tiktok,A5_shopee,A5_lazada,A5_facebook,A5_other,C1,C3,C4,C5,C7,D1,D2,D3,D4,D5,D6,EXP1,EXP2,EXP3,EXP4,EXP5,EXP6,IBT1,IBT2,IBT3,IBT4,IBT5,IBT6,IBT7,IBT8,IBT9,SC1,SC2,SC3,SC4,SC5,SC6,SC7,SC8,SC9,SC10,SC11,SC12,SC13,IMC1,SE1,SE2,SE3,SE4,SII1,SII2,SII3,SII4,IMC2,IPB1,IPB2,IPB3,IPB4,IPB5,IPB6,CONSIST1,MA1,MA2,MA3,TA1,TA2,TA3,MOOD1,MOOD2,FOMO1,FOMO2,FOMO3
0,NS1904,2,24,0,0,1,1,0,1,3,1,2.0,1,4,2.0,1,1,5,3,16,4.3,1,5,2,4,2,4,2,2.0,4.0,5,6.0,4,3.0,5.0,5.0,4,5.0,5,3.0,5,4,5.0,7.0,5.0,3,4,5,4,5,5,5,6,5,5,5,1,3,2,1,3,5,3,5,5,5,3,2,5,2,2,3,5,3,4
0,IS0202,2,25,1,0,1,0,0,2,3,3,2.0,2,1,2.0,2,1,4,5,8,2.4,2,6,2,4,4,3,3,4.0,3.0,5,5.0,2,4.0,2.0,4.0,6,4.0,5,5.0,4,2,4.0,5.0,3.0,4,7,5,5,5,3,6,3,4,6,5,2,1,3,2,4,4,2,4,5,1,5,4,4,3,3,2,3,4,3
0,NR1201,2,26,1,0,0,0,0,2,3,3,5.0,1,1,2.0,2,1,5,2,4,2.2,2,1,2,4,3,2,5,3.0,4.0,4,4.0,5,3.0,6.0,4.0,2,2.0,4,3.0,3,2,5.0,3.0,4.0,4,3,5,6,5,5,5,3,5,3,5,1,4,2,1,1,2,6,2,4,6,4,4,6,2,3,3,3,4,3
0,XV2605,2,23,1,0,0,0,0,2,2,3,2.0,2,1,2.0,2,0,3,3,1,3.2,1,1,1,1,4,3,3,3.0,4.0,6,4.0,4,4.0,,6.0,4,6.0,4,3.0,7,2,4.0,,5.0,4,2,5,4,2,3,4,4,5,5,5,1,0,1,0,2,2,2,4,1,5,3,3,4,4,4,3,2,3,3
0,IL2009,0,30,0,0,1,1,0,1,3,3,2.0,2,3,3.0,3,1,4,4,11,3.7,2,8,3,4,3,4,2,3.0,5.0,5,5.0,2,4.0,4.0,5.0,5,4.0,5,4.0,4,4,4.0,4.0,5.0,5,3,5,4,3,4,3,4,4,7,5,1,1,1,3,2,2,4,4,5,4,6,4,5,4,3,4,5,4,5
0,XL1802,0,27,1,1,0,0,0,2,3,4,3.0,1,2,2.0,1,1,2,2,15,1.6,1,1,2,3,3,3,5,2.0,4.0,4,5.0,6,2.0,5.0,4.0,4,4.0,4,6.0,3,5,3.0,4.0,6.0,4,5,5,5,4,5,5,2,3,3,4,2,0,1,2,4,3,4,3,4,6,3,2,5,2,3,3,2,3,2
0,NA1308,2,25,1,0,0,0,0,2,3,3,,1,5,2.0,2,1,3,2,5,6.2,1,2,2,3,5,3,3,4.0,4.0,6,5.0,3,4.0,3.0,4.0,3,5.0,4,4.0,6,3,5.0,5.0,5.0,6,3,2,4,6,5,4,5,5,5,6,1,2,2,0,3,2,3,4,4,4,6,5,6,5,3,3,3,3,3
0,EN2309,1,33,0,1,0,0,0,2,3,4,4.0,3,2,3.0,2,0,2,2,5,6.1,2,4,3,1,5,5,3,3.0,3.0,4,,3,1.0,2.0,,7,4.0,5,,6,1,5.0,4.0,3.0,4,6,5,3,4,3,4,3,4,3,3,1,4,1,1,3,3,3,4,1,4,2,4,5,4,3,3,1,1,1
0,QQ2801,2,29,1,0,0,0,0,2,3,2,3.0,3,1,,4,3,2,5,15,13.6,4,5,5,2,2,3,2,3.0,2.0,3,4.0,6,3.0,2.0,5.0,5,5.0,6,3.0,5,2,7.0,6.0,3.0,5,6,5,6,5,5,5,6,4,5,5,1,2,2,3,3,4,3,3,4,2,5,4,4,3,2,3,2,2,3
0,YW1908,2,26,0,1,0,0,0,2,3,3,1.0,1,2,,5,3,2,4,26,6.1,4,4,4,1,2,3,4,3.0,3.0,3,4.0,3,2.0,4.0,4.0,5,4.0,4,3.0,3,5,3.0,4.0,5.0,4,2,5,1,4,3,3,5,4,2,4,1,2,2,4,2,3,4,3,4,4,2,3,5,2,4,4,2,2,1
0,TO2106,0,24,1,0,0,0,0,1,3,8,2.0,2,5,1.0,1,0,5,1,8,0.7,1,4,1,3,2,2,2,3.0,4.0,5,2.0,4,3.0,5.0,3.0,3,4.0,3,6.0,4,4,4.0,5.0,7.0,3,2,5,5,5,4,4,3,3,2,4,2,3,0,0,1,1,3,3,4,7,3,4,5,4,5,4,3,3,3
0,LW2708,0,31,1,0,1,0,0,2,3,3,1.0,1,1,4.0,4,3,3,3,11,13.1,4,10,3,2,4,2,4,4.0,3.0,4,4.0,5,6.0,3.0,3.0,6,4.0,4,4.0,5,3,5.0,3.0,5.0,3,4,5,3,4,4,5,5,4,6,5,2,1,1,2,4,3,4,4,4,5,4,2,7,2,4,2,5,4,4
0,NU0410,1,29,0,0,1,0,0,2,3,8,2.0,3,3,3.0,4,1,3,5,17,4.7,2,1,3,3,4,3,3,4.0,1.0,4,4.0,5,4.0,3.0,5.0,5,4.0,6,4.0,5,3,3.0,6.0,6.0,4,5,5,5,4,4,5,3,3,2,3,1,9,3,4,4,5,4,3,6,2,5,4,4,4,2,2,3,2,3
0,HI0704,0,30,0,1,1,0,0,3,4,5,1.0,3,2,2.0,2,0,5,1,5,8.1,2,4,2,2,4,4,4,3.0,4.0,5,5.0,3,4.0,7.0,3.0,4,3.0,4,5.0,6,4,4.0,4.0,,4,3,5,3,4,5,2,3,2,3,3,1,1,0,0,4,2,2,5,1,6,2,3,4,5,4,3,5,4,3
0,WW0606,0,32,1,0,0,0,0,2,2,1,2.0,1,1,3.0,4,2,2,3,5,2.9,3,0,3,5,6,4,5,6.0,4.0,6,5.0,5,5.0,3.0,6.0,6,6.0,6,2.0,6,4,4.0,3.0,4.0,5,7,5,5,3,5,4,6,4,5,5,1,2,3,4,5,4,4,5,1,7,1,3,4,4,5,4,3,2,1
0,CA2501,0,34,1,1,1,0,0,2,1,2,3.0,1,2,2.0,2,4,4,5,3,1.3,2,2,1,3,6,4,5,3.0,5.0,4,6.0,4,3.0,1.0,7.0,6,3.0,7,4.0,4,3,6.0,6.0,3.0,6,5,5,3,4,5,4,3,4,4,3,2,2,4,4,4,4,5,5,6,4,5,2,5,2,3,4,2,2,2
0,BJ1608,1,29,1,0,1,0,0,2,3,4,1.0,1,1,1.0,1,0,4,1,5,1.5,1,2,1,2,4,3,4,2.0,4.0,4,3.0,4,5.0,3.0,6.0,4,3.0,5,4.0,3,4,6.0,4.0,4.0,4,3,5,2,2,3,2,3,3,5,4,1,1,0,0,2,1,2,4,4,3,4,4,4,4,2,2,3,2,1
0,MI2208,2,24,0,1,0,0,0,2,3,1,4.0,4,2,3.0,4,2,4,0,4,3.1,4,3,3,2,4,2,4,4.0,2.0,4,2.0,4,3.0,3.0,4.0,3,4.0,5,6.0,2,1,4.0,3.0,5.0,4,3,5,4,4,3,4,4,3,3,4,1,2,4,5,5,4,6,3,5,2,6,5,5,3,2,2,2,3,2
0,WH0406,1,26,0,1,0,0,0,2,4,5,4.0,3,2,4.0,5,2,2,4,4,7.0,4,1,4,2,4,5,4,3.0,3.0,2,6.0,3,5.0,5.0,4.0,6,4.0,4,5.0,5,3,6.0,4.0,6.0,4,6,5,5,6,6,5,5,6,5,5,2,3,2,3,4,2,2,4,4,4,5,2,4,4,4,5,3,3,3
0,DP3112,2,22,1,0,0,0,0,3,2,5,2.0,1,1,1.0,2,0,1,1,1,1020.0,2,1,3,3,7,4,4,1.0,4.0,1,5.0,1,7.0,1.0,7.0,4,5.0,5,6.0,7,1,7.0,7.0,4.0,5,6,5,3,3,7,7,3,6,5,5,1,1,5,2,7,5,7,7,7,4,7,6,1,5,4,4,4,3,3
1,XT2110,1,25,0,1,0,0,0,1,3,3,4.0,2,2,1.0,1,1,2,2,2,1.0,2,2,2,2,6,6,5,5.0,6.0,7,5.0,2,6.0,3.0,5.0,5,4.0,5,3.0,5,3,6.0,5.0,3.0,5,5,5,5,5,6,6,6,5,5,6,1,1,3,1,5,4,5,6,6,3,5,3,5,5,3,3,3,4,3
1,MĐ2405,2,23,0,1,0,0,0,1,3,8,2.0,2,2,1.0,1,1,4,2,5,1.0,2,4,2,3,4,3,2,2.0,2.0,1,3.0,5,2.0,5.0,5.0,6,2.0,3,5.0,6,4,6.0,6.0,5.0,2,2,5,2,3,3,4,5,3,2,3,1,0,0,0,2,2,1,2,1,6,2,4,4,2,3,4,2,2,2
1,TN0404,2,22,1,1,0,0,0,2,1,2,2.0,1,1,2.0,2,1,4,4,12,1.0,2,4,3,2,2,2,2,2.0,2.0,3,4.0,4,4.0,4.0,5.0,5,3.0,3,5.0,4,5,5.0,5.0,6.0,3,4,5,6,5,3,3,5,4,4,5,1,2,2,2,2,2,2,3,4,4,4,5,3,4,3,3,2,2,2
1,PL0507,2,26,1,1,0,0,0,2,3,4,3.0,1,1,1.0,1,2,4,2,23,20.0,1,5,3,1,3,3,4,3.0,2.0,2,3.0,3,2.0,3.0,3.0,3,2.0,2,6.0,4,4,4.0,5.0,5.0,4,4,5,4,4,4,4,4,4,3,5,1,3,0,0,1,1,1,1,3,2,6,2,4,3,2,3,1,1,1
1,PH0412,2,20,1,1,0,0,0,1,3,2,2.0,2,2,2.0,2,2,5,4,10,2.0,2,4,3,1,7,7,4,5.0,4.0,7,7.0,7,7.0,4.0,4.0,5,3.0,2,7.0,7,4,7.0,5.0,4.0,5,4,5,7,5,7,7,7,6,7,7,1,2,3,3,4,5,6,5,4,7,5,7,1,7,4,3,5,5,5
1,123789,2,20,1,1,0,0,0,2,1,2,1.0,1,1,1.0,3,2,2,4,5,45.0,3,8,3,4,5,4,6,4.0,3.0,5,5.0,3,5.0,3.0,3.0,5,2.0,2,4.0,6,3,6.0,6.0,3.0,4,5,5,5,5,3,5,4,5,6,4,1,4,3,4,4,5,4,4,3,7,5,5,2,3,3,4,5,5,4
1,1410,0,22,1,1,0,0,0,1,3,1,1.0,2,1,2.0,2,0,4,2,10,2.0,2,10,4,3,5,2,3,2.0,2.0,2,4.0,6,2.0,6.0,5.0,6,3.0,4,6.0,6,6,6.0,7.0,7.0,4,6,5,7,5,7,7,7,3,6,7,1,0,0,2,2,4,6,4,7,2,7,7,2,7,4,2,5,5,5
1,2209,0,22,1,1,0,1,0,2,2,2,2.0,1,1,3.0,3,1,2,4,10,7.0,3,4,3,4,3,4,5,5.0,5.0,5,5.0,6,5.0,5.0,4.0,4,3.0,5,6.0,6,5,4.0,4.0,4.0,5,4,5,5,4,4,4,4,5,4,5,5,5,2,2,4,4,5,5,5,5,4,5,5,4,4,3,4,4,4
1,0905,2,22,1,1,0,0,0,2,2,2,1.0,1,1,2.0,1,1,1,2,510,20.0,5,khoảng 5 đến 6 người,4,4,2,2,2,2.0,2.0,4,4.0,5,2.0,5.0,7.0,7,5.0,6,3.0,7,4,7.0,5.0,3.0,6,3,5,7,7,5,5,7,5,2,4,1,1,1,1,2,3,2,2,2,7,4,5,3,7,3,3,1,1,1
1,TT1211,2,21,1,1,0,0,0,2,3,2,1.0,1,2,1.0,3,1,5,2,20,24.0,5,5,4,3,5,4,3,1.0,1.0,6,4.0,5,4.0,5.0,5.0,4,1.0,4,5.0,6,3,5.0,6.0,6.0,5,4,5,6,6,6,6,6,6,5,6,1,2,2,1,5,3,5,3,4,3,5,5,4,4,4,3,2,3,3
1,HT2004,2,22,1,1,0,0,0,2,1,2,1.0,1,1,1.0,2,1,2,1,7,1.0,2,10,2,3,2,3,2,2.0,2.0,5,4.0,4,6.0,4.0,5.0,5,4.0,6,4.0,6,3,6.0,6.0,4.0,4,3,5,5,5,5,6,5,4,4,3,1,0,0,0,1,1,1,2,2,6,4,1,7,2,2,2,3,2,2
1,BH3108,2,22,1,0,0,0,0,1,3,2,1.0,1,1,1.0,1,0,1,0,2,510.0,1,2,1,3,1,1,1,1.0,1.0,4,1.0,7,4.0,6.0,4.0,2,4.0,1,4.0,2,4,4.0,5.0,5.0,4,2,5,4,4,6,7,5,7,7,7,1,0,0,0,2,2,5,2,5,4,6,4,4,2,4,3,3,3,3
1,NM1901,1,24,1,0,0,0,0,2,3,2,1.0,1,1,1.0,2,1,4,2,5,30.0,2,3,4,2,2,2,2,2.0,2.0,5,2.0,7,2.0,6.0,2.0,5,3.0,3,6.0,4,6,3.0,3.0,5.0,3,2,5,5,5,7,7,5,3,6,6,1,1,1,1,3,1,1,3,6,4,5,5,3,6,5,4,4,4,4
1,NH271,0,23,1,1,1,0,0,2,3,4,4.0,1,3,3.0,3,2,4,4,3,3.0,4,3,2,2,4,5,6,4.0,4.0,4,5.0,4,5.0,4.0,3.0,4,3.0,3,3.0,3,3,5.0,4.0,6.0,6,6,7,5,6,5,6,6,6,4,6,6,3,1,2,3,5,5,5,5,4,4,3,5,5,3,4,4,4,3
1,PG227,2,20,1,1,0,0,0,2,3,1,1.0,1,1,2.0,2,2,5,2,8,2.0,3,5,2,2,6,5,3,3.0,3.0,5,4.0,3,3.0,4.0,5.0,5,5.0,5,3.0,4,2,7.0,7.0,4.0,4,5,5,5,5,4,5,4,3,3,3,1,3,2,1,3,4,4,4,2,4,5,2,4,2,3,2,2,2,2
1,TK1905,1,19,1,1,0,0,0,2,3,1,99.0,1,1,1.0,2,3,5,3,5,9.0,3,6,3,1,4,3,1,1.0,1.0,4,3.0,4,4.0,3.0,3.0,2,1.0,2,6.0,7,6,4.0,4.0,6.0,6,5,5,5,5,2,4,5,5,4,5,1,8,2,4,3,4,1,2,3,5,5,3,4,3,5,4,4,4,1
1,TP1306,0,19,1,1,0,0,0,1,1,2,1.0,1,2,2.0,2,3,5,2,10,2.0,2,7,3,3,4,5,3,3.0,5.0,4,6.0,3,6.0,4.0,7.0,7,4.0,2,7.0,7,5,6.0,6.0,7.0,7,5,4,5,7,5,4,6,6,5,5,6,2,3,1,5,5,4,5,5,5,5,3,7,7,3,4,2,3,5
1,HV2112,2,25,1,1,0,0,0,1,1,2,1.0,2,1,1.0,1,1,4,2,10,1.0,2,3,4,3,7,1,1,1.0,1.0,6,7.0,7,6.0,3.0,6.0,4,4.0,1,7.0,7,4,6.0,7.0,6.0,5,2,5,5,7,1,7,4,6,1,6,1,3,3,2,1,7,1,2,3,6,2,1,7,1,3,2,4,5,5
1,YD0511,0,18,1,1,0,0,0,2,1,5,99.0,1,1,1.0,1,1,5,1,5,1.0,2,3,2,3,5,5,3,2.0,2.0,6,5.0,4,4.0,6.0,2.0,4,3.0,3,4.0,4,6,6.0,6.0,4.0,4,4,5,6,6,6,6,6,6,6,6,1,2,1,1,6,4,5,4,5,3,6,4,4,4,3,2,3,3,3
1,KS1811,1,19,1,1,1,0,0,2,2,2,2.0,1,1,2.0,1,0,5,0,10,1.0,1,10,4,3,5,3,2,2.0,2.0,5,5.0,6,2.0,3.0,5.0,3,2.0,5,3.0,5,3,3.0,5.0,5.0,5,3,5,5,5,5,5,5,5,5,5,1,0,0,0,1,1,1,3,6,3,5,3,5,5,4,4,2,2,2
1,CA0402,1,25,1,1,0,0,0,2,3,3,4.0,2,2,2.0,2,1,2,3,6,2.0,2,5,2,3,5,2,2,2.0,2.0,2,2.0,6,2.0,2.0,5.0,4,3.0,3,6.0,7,3,5.0,6.0,4.0,5,5,5,5,5,4,6,6,6,6,6,6,1,2,2,3,4,4,4,3,6,5,2,6,4,4,4,3,3,4
1,HL0509,0,20,1,1,0,0,0,2,1,2,1.0,1,1,2.0,3,1,5,2,1520,45.0,2,15-20,4,3,3,2,1,2.0,2.0,4,1.0,6,4.0,6.0,4.0,5,3.0,4,5.0,6,3,5.0,6.0,4.0,4,2,5,6,6,5,4,6,3,1,2,1,0,0,0,1,1,1,2,4,6,3,2,6,4,3,4,3,3,3
1,HP1208,0,18,1,1,0,0,0,2,1,2,1.0,1,2,4.0,3,2,5,3,20,3.0,1,1,2,1,2,2,2,2.0,2.0,5,4.0,7,2.0,4.0,5.0,3,3.0,5,4.0,5,4,5.0,5.0,5.0,4,4,5,5,5,5,5,5,3,4,4,1,2,1,1,2,2,2,4,4,4,3,2,6,2,3,4,2,2,2
1,HA136,2,23,1,1,0,0,0,2,3,7,2.0,1,2,1.0,2,1,3,2,1,2.0,3,4,2,1,3,1,2,1.0,2.0,5,3.0,6,5.0,4.0,5.0,6,5.0,5,6.0,7,4,6.0,7.0,4.0,5,2,5,2,4,5,3,5,6,4,6,1,2,4,2,2,3,2,1,4,6,5,7,4,4,3,4,1,2,1
1,XR2507,2,19,1,1,0,0,0,2,1,1,99.0,1,2,1.0,1,4,5,2,100,1.0,3,10,4,3,7,7,5,4.0,4.0,7,4.0,5,3.0,1.0,4.0,4,4.0,4,6.0,7,5,5.0,5.0,5.0,4,4,5,6,6,6,6,4,4,5,5,1,10,2,4,4,4,4,3,1,7,4,3,6,3,3,3,3,3,4
1,HT0211,2,18,1,1,0,0,0,2,1,2,1.0,1,1,2.0,4,2,5,3,30,2.0,3,5,3,2,2,2,1,1.0,1.0,5,3.0,3,6.0,4.0,6.0,5,5.0,2,6.0,7,2,6.0,6.0,4.0,5,2,5,5,5,6,6,7,4,5,5,1,2,1,1,3,3,2,2,3,3,3,2,5,3,3,3,1,1,1
1,VH2305,0,22,1,1,0,0,0,2,3,1,1.0,1,1,2.0,2,1,4,2,10,1.0,2,10,3,3,2,2,2,1.0,1.0,5,3.0,3,5.0,3.0,3.0,6,2.0,4,7.0,6,2,6.0,6.0,4.0,3,4,5,5,6,6,5,6,4,2,4,1,0,0,0,1,1,1,1,3,6,4,5,3,4,4,4,1,1,1
1,BH2005,2,23,1,1,0,0,0,1,3,2,1.0,1,2,2.0,2,2,3,2,2,1.0,4,3,2,2,6,5,5,6.0,5.0,4,3.0,5,3.0,6.0,4.0,6,2.0,4,3.0,4,3,5.0,3.0,5.0,3,5,3,5,4,6,4,6,3,6,5,4,1,1,1,3,5,6,4,5,4,6,4,6,4,5,3,4,3,4
1,KP2997,2,22,0,1,0,0,0,2,3,1,1.0,1,1,2.0,1,1,3,3,4,2.0,3,3,3,3,3,2,2,2.0,2.0,4,2.0,2,2.0,4.0,4.0,5,5.0,5,7.0,5,3,5.0,4.0,5.0,4,5,5,4,5,5,4,3,3,4,4,4,2,1,0,2,2,2,3,2,2,2,6,5,2,3,3,2,3,4
1,LL2408,0,21,1,1,0,0,0,2,3,2,2.0,1,1,2.0,2,1,2,2,3,1.0,2,2,3,2,6,3,2,1.0,2.0,2,2.0,6,2.0,4.0,3.0,6,5.0,5,5.0,6,6,6.0,4.0,6.0,3,5,5,4,5,5,6,6,6,6,6,5,0,0,0,1,1,3,1,5,5,5,2,3,3,3,2,4,4,4
1,LT2710,2,22,1,0,0,0,0,1,1,2,4.0,1,1,2.0,4,3,4,5,10,3.0,5,10,4,4,5,4,5,3.0,2.0,5,3.0,7,6.0,6.0,6.0,1,1.0,7,1.0,1,6,2.0,5.0,5.0,6,6,5,5,5,6,7,6,5,5,7,7,5,2,5,4,4,3,3,7,1,7,6,5,5,5,3,2,2,3
1,HN143,1,22,1,0,0,0,0,2,3,2,2.0,1,1,2.0,3,2,3,3,5,2.0,5,5,3,1,7,7,7,7.0,7.0,7,7.0,7,7.0,7.0,7.0,7,7.0,7,7.0,7,7,7.0,7.0,7.0,7,7,7,7,7,7,7,7,7,7,7,7,3,3,3,7,7,7,7,7,7,7,7,7,7,5,5,5,5,5
1,TV3003,1,21,1,1,0,0,0,2,3,1,4.0,1,2,3.0,2,2,1,3,10,10.0,2,2,2,2,4,5,5,4.0,3.0,5,3.0,2,1.0,2.0,2.0,3,5.0,2,3.0,4,2,2.0,1.0,2.0,4,5,4,3,2,3,2,3,2,4,5,4,3,1,2,3,2,2,3,3,4,2,3,4,3,3,2,3,4,2
1,TS1912,2,22,0,1,1,0,0,1,1,1,1.0,2,1,2.0,1,1,2,3,1,1.0,4,2,2,1,6,4,4,3.0,3.0,3,2.0,6,2.0,6.0,3.0,3,2.0,2,6.0,3,6,3.0,4.0,6.0,6,6,5,5,4,5,5,4,6,5,5,1,0,0,0,1,1,1,2,5,4,6,3,6,2,4,3,1,1,1
1,NN1905,2,22,1,1,0,0,0,2,3,2,2.0,1,2,2.0,2,2,2,3,16,9.0,2,3,3,2,4,4,5,6.0,3.0,4,6.0,5,5.0,4.0,5.0,5,4.0,4,4.0,6,6,6.0,6.0,6.0,6,4,5,4,5,6,5,4,4,5,4,3,12,2,2,5,4,5,5,5,5,5,5,6,6,3,4,4,4,4
1,VQ1504,0,22,1,1,0,0,0,2,3,2,1.0,1,1,1.0,1,1,2,1,3,1.0,3,3,2,4,5,5,6,5.0,5.0,6,5.0,3,5.0,3.0,5.0,6,6.0,7,4.0,7,2,7.0,7.0,3.0,5,5,5,5,6,7,6,5,5,5,6,1,2,3,1,5,6,7,5,1,7,4,1,7,1,2,1,3,3,4
1,qwe,0,21,1,1,1,0,0,2,1,2,2.0,2,2,1.0,2,2,3,4,2,7.4,1,3,2,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,6,0,3,2,4,4,4,1,4,4,4,4,4,4,2,3,4,5,3
1,0,0,18,0,1,0,0,0,2,3,1,1.0,1,2,4.0,4,1,3,5,17,30.1,4,7,5,2,4,3,2,2.0,2.0,3,3.0,3,4.0,3.0,6.0,3,5.0,5,5.0,5,4,4.0,4.0,2.0,4,2,5,5,5,5,6,5,5,5,7,1,5,2,2,2,2,2,3,2,7,3,2,4,2,5,2,3,2,2
1,hihihi,0,20,0,1,0,0,0,2,3,4,1.0,1,2,1.0,1,2,2,3,7,1.9,1,5,1,4,3,4,1,5.0,5.0,5,3.0,4,5.0,5.0,3.0,7,4.0,5,5.0,5,2,4.0,5.0,3.0,4,7,3,7,3,6,5,3,7,4,6,1,2,3,3,3,2,3,3,2,7,2,4,4,3,2,1,3,5,4
1,nhanh,0,20,1,0,1,1,0,1,3,2,1.0,1,3,3.0,3,2,5,5,3,7.4,4,14,3,5,5,5,6,4.0,1.0,7,7.0,6,5.0,2.0,5.0,4,1.0,6,5.0,4,3,5.0,6.0,2.0,3,4,6,5,5,5,5,4,4,4,4,4,1,4,4,4,4,6,1,4,7,2,4,2,4,3,4,3,2,1
1,xonggg,0,19,1,0,0,0,0,2,3,1,2.0,1,1,2.0,3,3,4,3,21,3.4,2,2,3,1,3,7,5,3.0,5.0,5,4.0,7,5.0,1.0,6.0,5,6.0,5,3.0,5,3,4.0,4.0,5.0,5,5,5,4,5,4,3,3,3,4,6,5,0,0,1,5,2,4,4,3,7,3,4,3,3,5,3,3,4,3
1,mmmmm,0,19,1,0,0,1,0,1,3,4,2.0,2,1,2.0,1,2,2,2,7,1.4,1,1,1,2,5,4,3,4.0,3.0,4,3.0,6,6.0,4.0,4.0,5,5.0,3,4.0,6,2,6.0,5.0,1.0,4,4,7,3,2,4,3,3,3,5,6,6,0,1,3,2,4,4,4,4,7,3,7,4,6,3,4,1,3,4
1,luot123,0,20,1,1,0,0,0,2,3,2,1.0,3,1,1.0,1,0,3,2,5,1.6,1,2,1,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,2,4,0,0,4,4,4,1,4,4,4,4,4,4,3,4,3,3,2
1,qqqqq,0,19,1,0,0,0,0,2,3,1,2.0,2,1,1.0,2,0,4,1,13,1.9,1,1,2,1,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,1,4,4,4,4,4,4,4,4,6,1,0,1,4,4,4,3,4,4,4,4,4,4,3,4,3,3,1
1,111,0,20,1,0,0,0,0,1,3,2,1.0,3,1,3.0,2,1,4,5,5,2.0,3,3,2,3,3,5,5,4.0,2.0,4,6.0,7,5.0,3.0,4.0,6,1.0,6,4.0,4,3,5.0,5.0,3.0,3,5,5,6,5,6,4,3,5,3,6,1,2,4,4,4,2,6,5,1,7,2,5,3,3,4,3,1,3,2
1,zxcvbn,0,20,1,0,0,0,0,2,1,4,2.0,1,5,4.0,5,2,5,5,16,13.8,5,8,5,5,4,4,3,3.0,5.0,4,3.0,3,3.0,2.0,4.0,6,3.0,6,4.0,7,2,3.0,4.0,5.0,6,6,5,4,4,5,5,4,5,3,5,2,5,2,3,1,5,5,1,4,3,2,3,3,4,4,3,2,4,1
1,skip,0,22,1,0,1,0,0,1,3,1,1.0,2,1,1.0,1,4,5,0,8,2.5,1,3,3,2,3,4,4,2.0,2.0,2,5.0,4,2.0,5.0,4.0,6,6.0,4,4.0,3,2,7.0,6.0,4.0,3,5,5,6,5,4,3,4,4,1,5,4,7,5,4,5,3,4,6,2,5,5,2,3,5,2,3,4,5,4
1,roiii,0,21,1,0,0,1,0,2,3,1,3.0,1,1,4.0,5,1,4,1,34,9.8,5,9,5,3,4,5,3,4.0,4.0,6,7.0,5,4.0,5.0,5.0,5,4.0,3,3.0,4,2,6.0,2.0,1.0,5,6,5,5,5,5,5,4,3,4,4,2,0,0,1,4,3,3,2,3,5,6,5,4,2,3,3,3,2,1
1,chanq,0,19,1,0,0,1,0,1,3,4,1.0,1,1,2.0,1,2,1,4,6,2.8,1,5,2,2,5,3,4,2.0,2.0,5,3.0,6,4.0,4.0,3.0,7,3.0,7,3.0,5,4,4.0,6.0,2.0,6,3,1,4,5,4,4,5,4,5,5,1,5,2,5,3,4,5,2,4,4,3,4,3,5,5,1,2,2,4
1,uhmm,0,19,1,0,0,0,0,1,4,1,1.0,1,1,2.0,2,0,3,3,3,0.9,2,3,1,4,4,3,5,7.0,4.0,5,5.0,6,3.0,5.0,4.0,5,4.0,4,2.0,3,1,3.0,6.0,4.0,4,4,5,5,4,3,4,3,3,6,3,2,2,1,0,2,1,4,5,4,5,3,5,3,6,2,2,5,1,4
1,zxc,0,21,0,0,1,0,0,2,3,1,1.0,1,3,1.0,2,2,3,4,5,3.2,2,2,2,4,2,1,3,5.0,4.0,6,2.0,5,4.0,3.0,3.0,5,3.0,4,3.0,4,3,4.0,2.0,3.0,4,6,4,5,4,6,4,6,6,4,5,2,7,1,3,5,1,5,3,2,6,3,5,3,4,4,3,3,4,3
1,ok123,0,19,1,1,0,1,0,2,3,2,2.0,4,1,2.0,3,3,4,3,2,5.2,3,3,2,2,5,4,2,2.0,4.0,4,2.0,5,6.0,2.0,4.0,5,3.0,4,4.0,7,1,3.0,5.0,2.0,6,4,2,4,6,6,6,3,4,2,2,2,0,3,4,3,1,6,4,3,5,3,5,2,7,4,4,3,2,3
1,dddd,0,22,1,0,0,0,0,1,3,1,1.0,2,1,2.0,2,1,3,1,0,11.6,5,8,2,4,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,5,4,4,4,4,4,4,4,4,6,0,0,0,4,4,4,1,4,4,4,4,4,4,1,1,2,4,3
1,111111,0,20,0,1,0,0,0,1,2,1,2.0,1,2,2.0,2,3,4,4,2,5.7,2,3,2,2,4,4,4,4.0,4.0,4,4.0,4,4.0,4.0,4.0,4,4.0,4,4.0,4,4,4.0,4.0,4.0,4,4,7,4,4,4,4,4,4,4,4,6,7,1,2,4,4,4,3,4,4,4,4,4,4,4,2,4,3,4
